ID;ACTIVADO;NOMBRE;NOMBRE 2;FAMILIA (CATEGORIA);PRECIO VENTA;PROVEEDOR;PESO_BRUTO;TIPO_ART;DIMENSION;PESO;IVA;LARGO;ANCHO;GRUESO;DIAMETRO;DENSIDAD
400029;1;SERV. ELEG. CRYSTAL MANDARINA 48X48 (200;R. 165832 SERV. ELEG. CRYSTAL MANDARINA 48X48 (200;1330;46,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400030;1;SERV. DUNISOFT GIRASOL 40X40 (720U);R. 165542 SERV. DUNISOFT GIRASOL 40X40 (720U);1330;65,3300;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
042183;1;CARGA AMBIENTADOR FRANGANCIA FLORAL 75ML;236052 CARGA AMBIENTADOR FRANGANCIA FLORAL 75ML;2950;8,0750;400002950;0,750;3;;0,000;0;0,000;0,000;0,000;0,000;0,000
400031;1;MANTEL DUNICEL AZUL OSCURO 125X125 (50U);R. 7128 MANTEL DUNICEL AZUL OSCURO 125X125 (50U);1330;67,6900;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400032;1;FOTÓFORO CRISTAL SATINADO BLANCO (12U);R. 165674 FOTÓFORO CRISTAL SATINADO BLANCO (12U);1330;49,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400033;1;RECAMBIO VELA SWITCH&SHINE 30H (12U);R. 153869 RECAMBIO VELA SWITCH&SHINE 30H (12U);1330;18,1200;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400034;1;VELA CON SOPORTE VENEZIA BLANCO 70H (12U;R. 180580 VELA CON SOPORTE VENEZIA BLANCO 70H (12U;1330;27,6100;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
085275;1;TAPA PARA MODELOS FB (U);FG351000WHT TAPA PARA MODELOS FB (U);0009;0,0000;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
063020;1;ELECTROVALVULA 240V 50 60 HZ P UNA TT345 ;220348 ELECTROVALVULA 240V 50 60 HZ P UNA TT345 ;0008;0,0000;400000008;0,000;43;;0,000;0;0,000;0,000;0,000;0,000;0,000
085295;1;CARRO REDONDO CON ESCURRIDOR NUMATIC NC-1;R.24000 CARRO REDONDO CON ESCURRIDOR NUMATIC NC-1;0008;0,0000;400000008;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
042159;1;BOBINA SECAMANOS 2C 514 180 MT PASTA (6U;J288256.0 BOBINA SECAMANOS 2C 514 180 MT PASTA (6U;3035;23,0400;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
042390;1;SERVILLETA NEGRA 2C P P (1800U);1457 SERVILLETA NEGRA 2C P P (1800U);1835;0,0000;400001835;0,000;17;;0,000;0;0,000;0,000;0,000;0,000;0,000
059150;1;STARMIX SECADOR MURAL DE PELO;STARMIX SECADOR MURAL DE PELO TB 80A;2800;147,6200;400002800;0,000;41;;0,000;0;0,000;0,000;0,000;0,000;0,000
085276;1;CUBETA MOPA 60,6X22,4X34,6 RUBBERMAID;R.1791802 CUBETA MOPA 60,6X22,4X34,6 RUBBERMAID;2320;67,9400;400002320;0,000;26;;0,000;0;0,000;0,000;0,000;0,000;0,000
082420;1;MOPA COMPLET DE 145 CM;R.200314 MOPA COMPLET DE 145 CM;0373;0,0000;400000373;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
145000;1;VASO NUPIK BLANCO 220CC (30PX100U);1044 VASO NUPIK BLANCO 220CC (30PX100U);5000;48,6200;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
400035;1;MANTEL EVOLIN BLANCO 127X180CM (25U);R. 164170 MANTEL EVOLIN BLANCO 127X180CM (25U);1330;48,5000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
145005;1;VASO NUPIK BLANCO 220CC (PACK 100UDS);1044 VASO NUPIK BLANCO 220CC (PACK 100UDS);5000;1,6200;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145010;1;CANUTILLOS FLEXIBLE NUPIK (10.000ud);3031 CANUTILLOS FLEXIBLE NUPIK (10.000ud);5000;81,2800;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145015;1;CANUTILLOS FLEXIBLE NUPIK (PACK 500UDS);3031 CANUTILLOS FLEXIBLE NUPIK (PACK 500UDS);5000;1,6200;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145020;1;VASO FOAM 300CC CAFE (20PAQX50UDS);4124 VASO FOAM 300CC CAFE (20PAQX50UDS);5000;75,0600;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145025;1;VASO FOAM 300CC CAFE (PACK 50UDS);4124 VASO FOAM 300CC CAFE (PACK 50UDS);5000;3,7400;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145030;1;TAPAS VASO FOAM 300CC (10PX100UDS);4123 TAPAS VASO FOAM 300CC (10PX100UDS);5000;37,9600;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145035;1;TAPAS VASO FOAM 300CC (PACK 100UDS);4123 TAPAS VASO FOAM 300CC (PACK 100UDS);5000;3,7800;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
400036;1;CUBREMANTEL D-SOFT AZUL 1X1MT (50UN);R. 165059 CUBREMANTEL D-SOFT AZUL 1X1MT (50UN);1330;33,9500;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400037;1;ANTORCHA DE JARDIN C TAPA (36UN);R. 159506 ANTORCHA DE JARDIN C TAPA (36UN);1330;30,5000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
073680;1;RECOGEDOR ABIERTO BASE METALICA;R.119914 RECOGEDOR ABIERTO BASE METALICA;1635;0,0000;400001635;0,000;30;;0,000;0;0,000;0,000;0,000;0,000;0,000
085277;1;STEP-ON BEST RUBBERMAID 100L;6151-00-WHITE STEP-ON BEST RUBBERMAID 100L;0009;251,1000;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
085278;1;STEP-ON BEST RUBBERMAID 100 L;6151-00RED STEP-ON BEST RUBBERMAID 100 L;0009;251,1000;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
085279;1;CONTENEDOR CON PEDAL 68L;6145-00BEIGE CONTENEDOR CON PEDAL 68L;0009;156,0400;400000009;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
085286;1;FORRO RIGIDO;6243-00GREY FORRO RIGIDO PARA 6143;0009;42,1000;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
085287;1;FORRO RIGIDO;6245-00GREY FORRO RIGIDO PARA 6145;0009;55,7000;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
400379;1;SERVILLETA TISU 3C KIWI;149104 SERVILLETA TISU 3C KIWI;1330;23,3700;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
079120;1;BOLSA GALINDO;BOLSA GALINDO PARA MODELO 570;1465;24,7000;400001465;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
001930;1;TASKI JONTEC RESITOL (2UX5L);TASKI JONTEC RESITOL (2UX5L);0001;74,1100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
041886;1;HGIENICO IND. 2C GC 130 MT 18U C.62.5;J287229 HIGIENICO IND. 2C GC 130 MT (18U)c.62.5;3035;21,3800;400003035;0,000;13;;0,000;0;0,000;0,000;0,000;0,000;0,000
900941;1;VAJILLAS MANUAL HIGIENIZANTE CONCENTRADO 5L;E-195 VAJILLAS MANUAL HIGIENIZANTE CONCENTRADO 5L;4480;6,8300;400004480;0,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
088819;1;VAJILLAS MANUAL HIGIENIZANTE CONCENTRAD 4X5L;E-195 VAJILLAS MANUAL HIGIENIZANTE CONCENTRAD 4X5L;4480;27,3300;400004480;0,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
155008;1;TARRINA + TAPA BLANCA 500CC (25U);TARRINA + TAPA BLANCA 500CC (25U);1497;0,0000;400001497;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
043110;1;MANOPLA-GUANTE MICROFIBRA CHENILLA;MANOPLA-GUANTE MICROFIBRA CHENILLA;4975;3,2000;400004975;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
400556;1;SERVILLETA 33X33 AMARILLO;R.154495 SERVILLETA 33X33 AMARILLO;1330;16,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
901645;1;ANTIDESLIZANTE SAFETY AMARILLO 25X18M;ANTIDESLIZANTE SAFETY AMARILLO 25X18M AAM1825;0003;44,3000;400000003;0,000;11;;0,000;0;0,000;0,000;0,000;0,000;0,000
051735;1;CUBO PEDAL BLANCO;AL73012 CUBO PEDAL BLANCO;0371;26,6000;400000371;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
051275;1;MOTOR PARA SECADOR;RA.1001 MOTOR PARA SECADOR AA91500;0371;41,2800;400000371;0,000;41;;0,000;0;0,000;0,000;0,000;0,000;0,000
042166;1;PAPEL HIG. IND. GOFRADO  ADICEL130m (18u);J287013 PAPEL HIG. IND.GOFRADO ADICEL 130m (18u);3035;18,3400;400003035;0,000;13;;0,000;0;0,000;0,000;0,000;0,000;0,000
042167;1;BOBINA  INDUSTRIAL ADICEL 500 M 2C 2U;J286002 BOBINA INDUSTRIAL ADICEL 500M 2C 2U;3035;29,4000;400003035;0,000;46;;0,000;0;0,000;0,000;0,000;0,000;0,000
051276;1;RESISTENCIA;R.A6.001 RESISTENCIA;0371;0,0000;400000371;0,000;41;;0,000;0;0,000;0,000;0,000;0,000;0,000
145016;1;CANUTILLOS FLEXIBLE NUPIK (PACK 50UDS);3031 CANUTILLOS FLEXIBLE NUPIK (PACK 50UDS);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
042146;1;BOBINA SECAMANOS PASTA 150 M (6U);J288231 BOBINA SECAMANOS PASTA 150 M (6U);3035;19,7500;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
073725;1;FREGONA KENTUKY AZUL 340G;R.FGB77500 FREGONA KENTUKY AZUL 340G;2540;0,0000;400002540;0,000;25;;0,000;0;0,000;0,000;0,000;0,000;0,000
079125;1;CARRO ACERO INOX;MOD.220 CARRO ACERO INOX;1465;0,0000;400001465;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
079130;1;CARRO BASURA PLEGABLE INOX;MOD.120 CARRO BASURA PLEGABLE INOX;1465;0,0000;400001465;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
079054;1;PAPELERA TAPA VAIVEN GRIS 60 LTS;AF07312 PAPELERA TAPA VAIVEN GRIS 60 LTS;3145;31,9000;400003145;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
058475;1;BANDEJA DE POLIPROPILENO GRIS;BANDEJA DE POLIPROPILENO RACE 121 GRIS;1115;0,0000;400001115;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
042136;1;BOBINA SECAMANOS ADICEL 150MT RECIC.GOFRADA 6U;J289001 BOBINA SECAMANOS ADICEL 150 MT RECICLADA (;3035;16,4400;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
042148;1;BOBINA SECAMANOS ADICEL 2C 150 M PASTA GOFRADA 6U;J289002 BOBINA SECAMANOS ADICEL 2C 150 M PASTA (6U;3035;19,7500;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
042149;1;BOBINA SECAMANOS ADICEL 2C 175 M PASTA GOFRADA 6U;J289003 BOBINA SECAMANOS ADICEL 2C 175 M PASTA (6U;3035;23,0400;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
900056;1;CIF PROF. STAINLESS STEEL & GLASS (0.75L;7517940 CIF PROF. STAINLESS STEEL & GLASS (0.75L;0001;3,2116;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
400038;1;DUNISOFT FUCSIA 720 UNIDADES;R.165541 DUNISOFT FUCSIA 720 UNIDADES;1330;65,3300;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400039;1;DUNIFOST COLOR TILA 40X40 720U;R.165540 DUNIFOST COLOR TILA 40X40 720U;1330;65,3300;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
020029;1;TASKI JM HYG. MICROMOP RED 40CM 5PC W1;7517117 TASKI JM HYG. MICROMOP RED 40CM 5PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
020036;1;TASKI JM HYG. ALLROUND MOP 40CM 5PC W1;7517114 TASKI JM HYG. ALLROUND MOP 40CM 5PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
020037;1;TASKI JM PRO ALLROUND MOP 40CM 5PC W1;7515399 TASKI JM PRO ALLROUND MOP 40CM 5PC W1;0001;175,3300;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
020039;1;TASKI JM ULTRA INTERIOR MOP 5PC W1;7518939 TASKI JM ULTRA INTERIOR MOP 5PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900887;1;TASKI STANDARD DRY MOP 40  1PC W1;7518123 TASKI STANDARD DRY MOP 40  1PC W1;0001;7,5500;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900888;1;TASKI STANDAR DAMP MOP 40  1PC W1;7518127 TASKI STANDAR DAMP MOP 40  1PC W1;0001;5,7600;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900889;1;TASKI JM HYG. MICROMOP RED 40CM 1PC W1;7517117 TASKI JM HYG. MICROMOP RED 40CM 1PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900891;1;TASKI JM HYG. ALLROUND MOP 40CM 1PC W1;7517114 TASKI JM HYG. ALLROUND MOP 40CM 1PC W1;0001;18,0400;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900892;1;TASKI JM PRO ALLROUND MOP 40CM 1PC W1;7515399 TASKI JM PRO ALLROUND MOP 40CM 1PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
900896;1;TASKI JM ULTRA INTERIOR MOP 1PC W1;7518939 TASKI JM ULTRA INTERIOR MOP 1PC W1;0001;0,0000;400000001;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
088101;1;CK-PROCAP ECO SP 5L;710740005 CK-PROCAP ECO SP 5L;4785;70,4000;400004785;5,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
088102;1;CK-PROCAP ECO PLUS 5L;711090005 CK-PROCAP ECO PLUS 5L;4785;72,8600;400004785;5,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
088103;1;CK-GRAFIKLIN 5L;750020005 CK-GRAFIKLIN 5L;4785;69,5400;400004785;5,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
900314;1;STEEL  1L LIMPIADOR INOXIDABLE;H0403618 STEEL (H-350) 1L LIMPIADOR INOXIDABLE;4480;6,0300;400004480;0,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
063280;1;BOMBA PERISTATICA DOSIPER C1R 3 L H VE;10334171001 BOMBA PERISTATICA DOSIPER C1R 3 L H VE;5010;66,0000;400005010;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
900666;1;SUMA SPECIAL PUR-ECO L4 (UNIDAD 5L);7516282 SUMA SPECIAL PUR-ECO L4 (UNIDAD 5L);0001;33,4750;400000001;5,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002665;1;TASKI SPRINT FLOWER 2X5L W668;TASKI SPRINT FLOWER 2X5L W668;0001;79,6000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
900316;1;TASKI SPRINT FLOWER (5L) W668;7512882 TASKI SPRINT FLOWER (5L) W668;0001;39,8000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
079056;1;ESCALERA TELESCOPICA ALUMINIO 12 PELDA  OS;ESCALERA TELESCOPICA ALUMINIO 12 PELDA  OS;3145;0,0000;400003145;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
400041;1;MANTEL EVOLIN NEGRO 110X110 (50U);R.166368 MANTEL EVOLIN NEGRO 110X110 (50U);1330;56,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
900317;1;SUN PROF RINSE AID (5L);7508546 SUN PROF RINSE AID (5L);0001;11,7400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
051277;1;RESISTENCIA;RA6004 RESISTENCIA;0371;0,0000;400000371;0,000;41;;0,000;0;0,000;0,000;0,000;0,000;0,000
053260;1;DOSIFICADOR JABON DE MANOS;AC96000 DOSIFICADOR JABON DE MANOS;0371;10,0000;400000371;0,000;6;;0,000;0;0,000;0,000;0,000;0,000;0,000
400557;1;CUCHARILLA CAFE CON FUNDA BLANCA;R.158335 CUCHARILLA CAFE CON FUNDA BLANCA;1330;0,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
079057;1;ESCALERA TIJERA INDUSTRIAL SERIE 400;ESCALERA TIJERA INDUSTRIAL SERIE 400 REF.403 3 PEL;3145;0,0000;400003145;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
900696;1;SUMA BAC D10 (1,4);7517556 SUMA BAC D10 (1,4);0001;29,7500;;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085293;1;CARRO RUBBERMAID CON 2 RUEDAS GRANDE;1805985 BLA CARRO RUBBERMAID CON 2 RUEDAS GRANDE;2320;223,6300;400002320;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
047775;1;REC.FREG.LAGIS VISCOSA CUBOTAN ACUASOL 25;670353 REC.FREG.LAGIS VISCOSA CUBOTAN ACUASOL 25;4995;3,3800;400004995;0,000;25;;0,000;0;0,000;0,000;0,000;0,000;0,000
043635;1;LEJIA COLOR (6X2L);LEJIA COLOR (6X2L);4450;13,8000;400004450;0,000;20;;0,000;0;0,000;0,000;0,000;0,000;0,000
085294;1;MOPA WEB FOOT ANTIMICROBIANA VERDE;FGA11106GR00 MOPA WEB FOOT ANTIMICROBIANA VERDE;2540;28,5000;400002540;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
043240;1;GUANTE ESPECIAL ALTAS TEMPERATURAS;GUANTE ESPECIAL ALTAS TEMPERATURAS;1415;71,9400;400004760;0,000;18;;0,000;0;0,000;0,000;0,000;0,000;0,000
048550;1;ESPONJA JABONOSA CLEANET 1800UDS;ESPONJA JABONOSA CLEANET (1800UDS);5020;103,6100;400005020;0,000;5;;0,000;0;0,000;0,000;0,000;0,000;0,000
048555;1;ESPONJA JABONOSA CLEANET UNIDAD;01EN0122090-11ESPONJA JABONOSA CLEANET UNIDAD;5020;0,0575;400005020;0,000;5;;0,000;0;0,000;0,000;0,000;0,000;0,000
400269;1;SERVILLETA ELEGANCE LILY TILA 40X40 (200U);165506 SERVILLETA ELEGANCE LILY TILA 40X40 (240U);1330;0,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400270;1;EQUIPO 12 LED CON CARGADOR, ADAPTADOR;165735 EQUIPO 12 LED CON CARGADOR, ADAPTADOR;1330;0,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400271;1;MANTEL EVOLIN CAFE 127X127 (50UN);R. 166851 MANTEL EVOLIN CAFE 127X127 (50UN);1330;75,5200;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400272;1;SERVILLETA ELEGANCE NEGRA 40x40;R:165822 SERVILLETA ELEGANCE NEGRA 40x40;1330;39,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
037610;1;DISCO BLANCO ECON. 530X85MM 21  (5UN);DISCO BLANCO ECON. 530X85MM 21  (5UN);0003;0,0000;400000003;0,000;8;;0,000;0;0,000;0,000;0,000;0,000;0,000
037615;1;DISCO BLANCO ECON. 530X85MM 21  (1UN);FN520001341 DISCO BLANCO ECON. 530X85MM 21  (1UN);0003;0,0000;400000003;0,000;8;;0,000;0;0,000;0,000;0,000;0,000;0,000
400925;1;PLATO DE CARTON 18CM ROJO ORO;122660 PLATO DE CARTON 18CM ROJO ORO;1330;0,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
400011;1;SERV. ELEGANCE LILY VAINILLA 48X48 (200U;R. 162665 SERV. ELEGANCE LILY VAINILLA 48X48 (200U;1330;46,0000;400001330;0,000;9;;0,000;0;0,000;0,000;0,000;0,000;0,000
088852;1;ZENOX AMBIENTADOR AMANECER 12X750ML;E1401113 ZENOX AMBIENTADOR AMANECER 12X750ML;4480;44,5200;400004480;9,000;2;;0,000;0;0,000;0,000;0,000;0,000;0,000
056791;1;MANGUERA DE ASPIRACION D.40 2,5MTS;0008 MANGUERA DE ASPIRACION D.40 2,5MTS;1115;0,0000;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
056792;1;TUBO CROMADO PLASTIFICADO D.38;6387 TUBO CROMADO PLASTIFICADO D.38;1115;0,0000;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
056793;1;BOQUILLA ASPIRACION DE LIQUIDOS D.40;6385 BOQUILLA ASPIRACION DE LIQUIDOS D.40;1115;0,0000;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
056797;1;MANGUERA AMBOS LADOS 130CM 32MM TT B-345 34;MANGUERA AMBOS LADOS 130CM 32MM TT B-345 3450;0008;0,0000;400000008;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
056798;1;JUNTA VISOR TT-345-TT-455 TT-665;JUNTA VISOR TT-345-TT-455 TT-665;0008;0,0000;400000008;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
056794;1;PROLONGACION CURVA D.40;6389 PROLONGACION CURVA D.40;1115;0,0000;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
145040;1;CUCHARA BLANCA PLASTICO GAMA ECO (30x100un);3472 CUCHARA BLANCA PLASTICO GAMA ECO (30x100un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145045;1;CUCHARA BLANCA PLASTICO GAMA ECO (100un);3472 CUCHARA BLANCA PLASTICO GAMA ECO (100un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145050;1;VASO PLASTICO BLANCO 80cc (84x50un);3360 VASO PLASTICO BLANCO 80cc (84x50un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145055;1;VASO PLASTICO BLANCO 80cc (50un);3360 VASO PLASTICO BLANCO 80cc (50un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145060;1;PLATO PLASTICO 22cm GAMA ECO (16x50un);2271 PLATO PLASTICO 22cm GAMA ECO (16x50un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145065;1;PLATO PLASTICO 22cm GAMA ECO (50un);2271 PLATO PLASTICO 22cm GAMA ECO (50un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145070;1;CUCHARILLA POSTRE BLANCA GAMA ECO (30x100un);3497 CUCHARILLA POSTRE BLANCA GAMA ECO (30x100un);5000;34,3800;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145075;1;CUCHARILLA POSTRE BLANCA GAMA ECO (100un);3497 CUCHARILLA POSTRE BLANCA GAMA ECO (100un);5000;0,3438;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145080;1;TENEDOR BLANCO GAMA ECO (30x100un);3471 TENEDOR BLANCO GAMA ECO (30x100un);5000;0,0000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145085;1;01700 TENEDOR BLANCO (100un);01700 TENEDOR BLANCO (100u);5080;1,5000;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
145090;1;PALETINAS CAFE TRANSPARENTES (2500 UN);2751 PALETINAS CAFE TRANSPARENTES (2500 UN);5000;21,5400;400005000;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
035916;1;ALMOH.FIBRA VERDE CORT.ADILIM 190x158mm 1U;971309 ALMOH.FIBRA VERDE CORT.ADILIM 190x158mm 1U;0003;0,4110;400000003;0,000;5;;0,000;0;0,000;0,000;0,000;0,000;0,000
150006;1;CUBREZAPATOS PP. AZUL 30G (100U);09 02 070 CUBREZAPATOS PP. AZUL 30G (100U);4865;0,0000;400004865;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
042962;1;BOLSA CAMISETA BLANCA IMPRESA 35X50 G.70;BOLSA CAMISETA BLANCA IMPRESA 35X50 G.70;5045;0,0000;400005075;0,000;48;;0,000;0;0,000;0,000;0,000;0,000;0,000
079058;1;CARRO LENCERIA PV ESTAMPADO;CARRO LENCERIA PV ESTAMPADO MOD1400;1465;0,0000;400001465;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
069702;1;RUEDA GIRATRIA 10,16 CM;FG6173l10000 RUEDA GIRATRIA 10,16 CM;2540;0,0000;400002540;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
037556;1;DISCO ABRILLANTADO 432MM ULTRA VELOCI. ROSA (5U);DISCO ABRILLANTADO 432MM ULTRA VELOCI. ROSA 17  5U;0003;70,2000;400000003;0,000;8;;0,000;0;0,000;0,000;0,000;0,000;0,000
037381;1;DISCO DECAPANTE MARRON 3M 16  (U);DISCO DECAPANTE MARRON 3M 16  (U);0003;0,0000;400000003;0,000;8;;0,000;0;0,000;0,000;0,000;0,000;0,000
064255;1;CREMA ATRIX LATA 150 ML;CREMA ATRIX LATA 150 ML;2390;0,0000;400002390;0,000;33;;0,000;0;0,000;0,000;0,000;0,000;0,000
047960;1;PALO PINTADO STANDARD 1,40 M ROJO;6003 PALO PINTADO STANDARD 1,40 M ROJO;4520;1,1400;400004520;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
047965;1;PALO PINTADO SATANDARD 1.40 M AMARILLO;6003 PALO PINTADO SATANDARD 1.40 M AMARILLO;4520;1,1400;400004520;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
047970;1;PALO PINTADO STANDARD 1,40 M VERDE;6003 PALO PINTADO STANDARD 1,40 M VERDE;4520;1,1400;400004520;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
048635;1;ESCOBA LIS ROJA;02067 ESCOBA LIS ROJA;4520;1,4200;400004520;0,000;29;;0,000;0;0,000;0,000;0,000;0,000;0,000
048640;1;ESCOBA LIS AMARILLA;02067-4 ESCOBA LIS AMARILLA;4520;1,4200;400004520;0,000;29;;0,000;0;0,000;0,000;0,000;0,000;0,000
048645;1;ESCOBA GRIS MODELO DALIA;0269 ESCOBA GRIS MODELO DALIA;4520;1,4400;400004520;0,000;29;;0,000;0;0,000;0,000;0,000;0,000;0,000
048650;1;ESCOBA LIS VERDE;02067-5 ESCOBA LIS VERDE;4520;1,4200;400004520;0,000;29;;0,000;0;0,000;0,000;0,000;0,000;0,000
